video_name,target
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id09116/00026.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03940/00025.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03940/00025.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03940/00025.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05631/00073.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05631/00073.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05631/00073.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06060/00219.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06060/00219.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06060/00219.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05576/00368.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05576/00368.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id05576/00368.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09181/00048.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id09181/00048.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id09181/00048.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id09181/00048.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id04701/00017.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id04701/00017.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id04701/00017.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06065/00160.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06065/00160.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06065/00160.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08397/00167.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id08397/00167.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id08397/00167.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id08397/00167.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03211/00032.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03211/00032.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id03211/00032.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07799/00063.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id07799/00063.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id07799/00063.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id07799/00063.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06462/00014.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06462/00014.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (East)/women/id06462/00014.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06355/00347.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id06355/00347.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id06355/00347.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id06355/00347.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07161/00159.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07161/00159.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07161/00159.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07161/00159.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00078/00114.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id00078/00114.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id00078/00114.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id00078/00114.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07195/00186.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07195/00186.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07195/00186.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id07195/00186.mp4,1
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id08314/00028.mp4,0
/data2/local_datasets/jhlee39/FakeAVCeleb_v1.2/RealVideo-FakeAudio-Refine/Asian (South)/men/id08314/00028.mp4,1
